13	0.172526	9.99e-10	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=2.5;F#nuclearSpinRef:H1=3.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=2.5;F#nuclearSpinRef:H1=3.0;parity=-;kronigParity=f	4.271e-39	0	17
13	0.172765	5.017e-11	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=2.5;F#nuclearSpinRef:H1=2.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=2.5;F#nuclearSpinRef:H1=3.0;parity=-;kronigParity=f	2.142e-40	0	17
13	0.17331	3.064e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=1.5;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=1.5;parity=+;kronigParity=f	1.672e-70	3	384
13	0.17482	1.393e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=2.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=2.5;parity=-;kronigParity=f	6.561e-76	3	384
13	0.17968	1.06e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=3.5;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=3.5;parity=+;kronigParity=f	7.786e-60	4	384
13	0.1815	5.482e-10	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=3.5;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=3.5;parity=+;kronigParity=f	1.056e-79	3	384
13	0.18158	2.302e-14	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=3;J=29.5;parity=+;kronigParity=f	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=3;J=28.5;parity=-;kronigParity=f	1.054e-76	3	384
13	0.181774	4.374e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=3.5;F#nuclearSpinRef:H1=4.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=3.5;F#nuclearSpinRef:H1=3.0;parity=+;kronigParity=f	1.673e-27	0	17
13	0.182561	1.196e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=3.5;F#nuclearSpinRef:H1=3.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=3.5;F#nuclearSpinRef:H1=3.0;parity=+;kronigParity=f	4.556e-26	0	17
13	0.18373	1.195e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=3.5;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=3.5;parity=+;kronigParity=f	1.153e-53	4	384
13	0.183803	4.488e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=3.5;F#nuclearSpinRef:H1=4.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=3.5;F#nuclearSpinRef:H1=3.0;parity=+;kronigParity=f	5.266e-35	0	17
13	0.184242	1.24e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=3.5;F#nuclearSpinRef:H1=4.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=3.5;F#nuclearSpinRef:H1=4.0;parity=+;kronigParity=f	6.016e-26	0	17
13	0.184611	1.227e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=3.5;F#nuclearSpinRef:H1=3.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=3.5;F#nuclearSpinRef:H1=3.0;parity=+;kronigParity=f	1.434e-33	0	17
13	0.184741	4.492e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=3.5;F#nuclearSpinRef:H1=4.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=3.5;F#nuclearSpinRef:H1=3.0;parity=+;kronigParity=f	3.635e-42	0	17
13	0.185029	3.587e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=3.5;F#nuclearSpinRef:H1=3.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=3.5;F#nuclearSpinRef:H1=4.0;parity=+;kronigParity=f	1.733e-27	0	17
13	0.185579	1.23e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=3.5;F#nuclearSpinRef:H1=3.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=3.5;F#nuclearSpinRef:H1=3.0;parity=+;kronigParity=f	9.906e-41	0	17
13	0.186	1.267e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=3;J=3.5;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=3;J=3.5;parity=+;kronigParity=f	3.573e-47	4	384
13	0.186217	1.271e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=3.5;F#nuclearSpinRef:H1=4.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=3.5;F#nuclearSpinRef:H1=4.0;parity=+;kronigParity=f	1.892e-33	0	17
13	0.186245	8.732e-11	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=1;J=2.5;F#nuclearSpinRef:H1=3.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=1;J=2.5;F#nuclearSpinRef:H1=2.0;parity=-;kronigParity=f	3.714e-33	0	17
13	0.186604	1.23e-09	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=1;J=2.5;F#nuclearSpinRef:H1=2.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=1;J=2.5;F#nuclearSpinRef:H1=2.0;parity=-;kronigParity=f	5.22e-32	0	17
